chembl_id,primary_drug,tox_herg_ic50_uM,tox_herg_risk,tox_cyp3a4_inhib,tox_cyp2d6_inhib,tox_cyp1a2_inhib,tox_cyp_risk,tox_ames,tox_ames_risk,tox_dili_risk,tox_bbb_perm,black_box_warning,hepatotoxicity,nephrotoxicity,cardiotoxicity,bioactivity_count,tox_data_sources,data_source,created_at,last_updated
CHEMBL269646,TIOTIDINE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.842610,2025-09-05 06:28:14.842610
CHEMBL12015,ChEMBL_CHEMBL12015,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842636,2025-09-05 06:28:14.842636
CHEMBL12154,ChEMBL_CHEMBL12154,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.842661,2025-09-05 06:28:14.842662
CHEMBL12370,ChEMBL_CHEMBL12370,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842686,2025-09-05 06:28:14.842686
CHEMBL12371,ChEMBL_CHEMBL12371,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842711,2025-09-05 06:28:14.842711
CHEMBL12253,ChEMBL_CHEMBL12253,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.842736,2025-09-05 06:28:14.842736
CHEMBL12068,ChEMBL_CHEMBL12068,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842761,2025-09-05 06:28:14.842761
CHEMBL267778,ChEMBL_CHEMBL267778,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.842788,2025-09-05 06:28:14.842788
CHEMBL12908,ChEMBL_CHEMBL12908,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842813,2025-09-05 06:28:14.842813
CHEMBL12933,ChEMBL_CHEMBL12933,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842839,2025-09-05 06:28:14.842839
CHEMBL274781,ChEMBL_CHEMBL274781,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842865,2025-09-05 06:28:14.842865
CHEMBL267775,ChEMBL_CHEMBL267775,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842916,2025-09-05 06:28:14.842917
CHEMBL12536,ChEMBL_CHEMBL12536,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842945,2025-09-05 06:28:14.842945
CHEMBL12408,ChEMBL_CHEMBL12408,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.842971,2025-09-05 06:28:14.842971
CHEMBL12833,ChEMBL_CHEMBL12833,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.842997,2025-09-05 06:28:14.842997
CHEMBL12834,ChEMBL_CHEMBL12834,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843023,2025-09-05 06:28:14.843023
CHEMBL273888,ChEMBL_CHEMBL273888,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843048,2025-09-05 06:28:14.843048
CHEMBL273889,ChEMBL_CHEMBL273889,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843083,2025-09-05 06:28:14.843084
CHEMBL12728,ChEMBL_CHEMBL12728,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843110,2025-09-05 06:28:14.843110
CHEMBL12755,ChEMBL_CHEMBL12755,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843135,2025-09-05 06:28:14.843135
CHEMBL12825,ChEMBL_CHEMBL12825,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843161,2025-09-05 06:28:14.843161
CHEMBL12399,ChEMBL_CHEMBL12399,,high,,,,high,,low,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843186,2025-09-05 06:28:14.843186
CHEMBL12950,ChEMBL_CHEMBL12950,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843210,2025-09-05 06:28:14.843210
CHEMBL268714,ChEMBL_CHEMBL268714,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843234,2025-09-05 06:28:14.843234
CHEMBL12664,ChEMBL_CHEMBL12664,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843258,2025-09-05 06:28:14.843258
CHEMBL269684,ChEMBL_CHEMBL269684,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843282,2025-09-05 06:28:14.843282
CHEMBL12677,ChEMBL_CHEMBL12677,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843307,2025-09-05 06:28:14.843307
CHEMBL440456,ChEMBL_CHEMBL440456,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843333,2025-09-05 06:28:14.843333
CHEMBL274410,ChEMBL_CHEMBL274410,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843357,2025-09-05 06:28:14.843358
CHEMBL266630,ChEMBL_CHEMBL266630,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843382,2025-09-05 06:28:14.843382
CHEMBL12798,METHYL DEHYDROABIETATE,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843407,2025-09-05 06:28:14.843407
CHEMBL12799,POMIFERIN A,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843432,2025-09-05 06:28:14.843433
CHEMBL12242,ChEMBL_CHEMBL12242,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843467,2025-09-05 06:28:14.843467
CHEMBL12331,ChEMBL_CHEMBL12331,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843495,2025-09-05 06:28:14.843495
CHEMBL268965,ChEMBL_CHEMBL268965,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843521,2025-09-05 06:28:14.843521
CHEMBL12448,ChEMBL_CHEMBL12448,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843547,2025-09-05 06:28:14.843547
CHEMBL12460,ChEMBL_CHEMBL12460,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843572,2025-09-05 06:28:14.843572
CHEMBL273638,ChEMBL_CHEMBL273638,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843599,2025-09-05 06:28:14.843599
CHEMBL12296,ChEMBL_CHEMBL12296,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843624,2025-09-05 06:28:14.843624
CHEMBL12197,ChEMBL_CHEMBL12197,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843649,2025-09-05 06:28:14.843650
CHEMBL273445,ChEMBL_CHEMBL273445,,high,,,,high,,low,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843674,2025-09-05 06:28:14.843675
CHEMBL275936,ChEMBL_CHEMBL275936,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843700,2025-09-05 06:28:14.843700
CHEMBL12301,ChEMBL_CHEMBL12301,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843726,2025-09-05 06:28:14.843726
CHEMBL12184,ChEMBL_CHEMBL12184,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843751,2025-09-05 06:28:14.843752
CHEMBL12185,ChEMBL_CHEMBL12185,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843778,2025-09-05 06:28:14.843778
CHEMBL12773,ChEMBL_CHEMBL12773,,high,,,,high,,medium,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843803,2025-09-05 06:28:14.843803
CHEMBL12595,ChEMBL_CHEMBL12595,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843829,2025-09-05 06:28:14.843829
CHEMBL267773,ChEMBL_CHEMBL267773,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843855,2025-09-05 06:28:14.843855
CHEMBL12229,ChEMBL_CHEMBL12229,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843880,2025-09-05 06:28:14.843880
CHEMBL276671,ChEMBL_CHEMBL276671,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843911,2025-09-05 06:28:14.843912
CHEMBL273686,ChEMBL_CHEMBL273686,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.843938,2025-09-05 06:28:14.843938
CHEMBL268709,ChEMBL_CHEMBL268709,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843963,2025-09-05 06:28:14.843963
CHEMBL12575,ChEMBL_CHEMBL12575,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.843988,2025-09-05 06:28:14.843988
CHEMBL12446,ChEMBL_CHEMBL12446,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844013,2025-09-05 06:28:14.844013
CHEMBL273618,ChEMBL_CHEMBL273618,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844038,2025-09-05 06:28:14.844038
CHEMBL12477,ChEMBL_CHEMBL12477,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844062,2025-09-05 06:28:14.844063
CHEMBL12545,ChEMBL_CHEMBL12545,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844088,2025-09-05 06:28:14.844088
CHEMBL12558,ChEMBL_CHEMBL12558,,high,,,,high,,low,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844115,2025-09-05 06:28:14.844115
CHEMBL275906,ChEMBL_CHEMBL275906,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844140,2025-09-05 06:28:14.844141
CHEMBL12431,ChEMBL_CHEMBL12431,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844166,2025-09-05 06:28:14.844166
CHEMBL12564,ChEMBL_CHEMBL12564,,high,,,,high,,high,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844191,2025-09-05 06:28:14.844192
CHEMBL13277,ChEMBL_CHEMBL13277,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844217,2025-09-05 06:28:14.844217
CHEMBL13287,ChEMBL_CHEMBL13287,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844243,2025-09-05 06:28:14.844243
CHEMBL275560,ChEMBL_CHEMBL275560,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844268,2025-09-05 06:28:14.844269
CHEMBL13136,ChEMBL_CHEMBL13136,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844296,2025-09-05 06:28:14.844296
CHEMBL440834,ChEMBL_CHEMBL440834,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844321,2025-09-05 06:28:14.844321
CHEMBL12988,ChEMBL_CHEMBL12988,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844346,2025-09-05 06:28:14.844346
CHEMBL12930,ChEMBL_CHEMBL12930,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844371,2025-09-05 06:28:14.844372
CHEMBL13260,YM-90K,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844396,2025-09-05 06:28:14.844396
CHEMBL276708,ChEMBL_CHEMBL276708,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844420,2025-09-05 06:28:14.844420
CHEMBL276232,ChEMBL_CHEMBL276232,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844444,2025-09-05 06:28:14.844445
CHEMBL12762,ChEMBL_CHEMBL12762,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844469,2025-09-05 06:28:14.844470
CHEMBL12774,ChEMBL_CHEMBL12774,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844496,2025-09-05 06:28:14.844496
CHEMBL517,DISOPYRAMIDE,,medium,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844522,2025-09-05 06:28:14.844522
CHEMBL274192,ChEMBL_CHEMBL274192,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844548,2025-09-05 06:28:14.844549
CHEMBL12803,ChEMBL_CHEMBL12803,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844573,2025-09-05 06:28:14.844573
CHEMBL12804,ChEMBL_CHEMBL12804,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844597,2025-09-05 06:28:14.844597
CHEMBL269683,ChEMBL_CHEMBL269683,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844624,2025-09-05 06:28:14.844624
CHEMBL12991,ChEMBL_CHEMBL12991,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844649,2025-09-05 06:28:14.844650
CHEMBL267554,ChEMBL_CHEMBL267554,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844675,2025-09-05 06:28:14.844675
CHEMBL12775,ChEMBL_CHEMBL12775,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844699,2025-09-05 06:28:14.844700
CHEMBL12426,ChEMBL_CHEMBL12426,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844724,2025-09-05 06:28:14.844724
CHEMBL12571,HYDROXYGUANIDINE SULPHATE,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844750,2025-09-05 06:28:14.844750
CHEMBL12455,ChEMBL_CHEMBL12455,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844777,2025-09-05 06:28:14.844777
CHEMBL12466,ChEMBL_CHEMBL12466,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844802,2025-09-05 06:28:14.844802
CHEMBL274072,ChEMBL_CHEMBL274072,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844827,2025-09-05 06:28:14.844827
CHEMBL12511,ChEMBL_CHEMBL12511,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844852,2025-09-05 06:28:14.844852
CHEMBL12499,ChEMBL_CHEMBL12499,,high,,,,high,,low,high,,False,True,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844878,2025-09-05 06:28:14.844878
CHEMBL440455,ChEMBL_CHEMBL440455,,low,,,,low,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844914,2025-09-05 06:28:14.844914
CHEMBL13274,ChEMBL_CHEMBL13274,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844941,2025-09-05 06:28:14.844941
CHEMBL273280,ChEMBL_CHEMBL273280,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.844967,2025-09-05 06:28:14.844967
CHEMBL13162,ChEMBL_CHEMBL13162,,high,,,,high,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.844994,2025-09-05 06:28:14.844994
CHEMBL275486,ChEMBL_CHEMBL275486,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845020,2025-09-05 06:28:14.845020
CHEMBL417799,SANGUINARIUM,,high,,,,medium,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845046,2025-09-05 06:28:14.845047
CHEMBL12733,ChEMBL_CHEMBL12733,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845072,2025-09-05 06:28:14.845072
CHEMBL12747,ChEMBL_CHEMBL12747,,medium,,,,medium,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845098,2025-09-05 06:28:14.845098
CHEMBL274655,ChEMBL_CHEMBL274655,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845127,2025-09-05 06:28:14.845127
CHEMBL12884,ChEMBL_CHEMBL12884,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845155,2025-09-05 06:28:14.845156
CHEMBL518,CHLORPHENACYL,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845183,2025-09-05 06:28:14.845183
CHEMBL12995,ChEMBL_CHEMBL12995,,medium,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845209,2025-09-05 06:28:14.845210
CHEMBL13018,ChEMBL_CHEMBL13018,,low,,,,low,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845235,2025-09-05 06:28:14.845236
CHEMBL13059,ChEMBL_CHEMBL13059,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845261,2025-09-05 06:28:14.845261
CHEMBL276682,ChEMBL_CHEMBL276682,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845288,2025-09-05 06:28:14.845288
CHEMBL97,ChEMBL_CHEMBL97,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845314,2025-09-05 06:28:14.845314
CHEMBL275113,ChEMBL_CHEMBL275113,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845339,2025-09-05 06:28:14.845339
CHEMBL276405,ChEMBL_CHEMBL276405,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845364,2025-09-05 06:28:14.845364
CHEMBL273662,ChEMBL_CHEMBL273662,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845390,2025-09-05 06:28:14.845390
CHEMBL273406,ChEMBL_CHEMBL273406,,medium,,,,medium,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845418,2025-09-05 06:28:14.845418
CHEMBL13031,ChEMBL_CHEMBL13031,,low,,,,low,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845443,2025-09-05 06:28:14.845444
CHEMBL13058,ChEMBL_CHEMBL13058,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845469,2025-09-05 06:28:14.845469
CHEMBL274862,ChEMBL_CHEMBL274862,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845494,2025-09-05 06:28:14.845494
CHEMBL12937,ChEMBL_CHEMBL12937,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845518,2025-09-05 06:28:14.845518
CHEMBL12938,ChEMBL_CHEMBL12938,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845543,2025-09-05 06:28:14.845543
CHEMBL12538,ChEMBL_CHEMBL12538,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845568,2025-09-05 06:28:14.845568
CHEMBL273663,ChEMBL_CHEMBL273663,,high,,,,high,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845593,2025-09-05 06:28:14.845593
CHEMBL13056,ChEMBL_CHEMBL13056,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845619,2025-09-05 06:28:14.845619
CHEMBL12986,ChEMBL_CHEMBL12986,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845648,2025-09-05 06:28:14.845649
CHEMBL273454,ChEMBL_CHEMBL273454,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845675,2025-09-05 06:28:14.845675
CHEMBL12987,ChEMBL_CHEMBL12987,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845701,2025-09-05 06:28:14.845701
CHEMBL274678,ChEMBL_CHEMBL274678,,high,,,,medium,,low,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845727,2025-09-05 06:28:14.845727
CHEMBL13244,ChEMBL_CHEMBL13244,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845754,2025-09-05 06:28:14.845754
CHEMBL275115,ChEMBL_CHEMBL275115,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845780,2025-09-05 06:28:14.845781
CHEMBL13224,ChEMBL_CHEMBL13224,,medium,,,,medium,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845806,2025-09-05 06:28:14.845807
CHEMBL12956,ChEMBL_CHEMBL12956,,medium,,,,medium,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845833,2025-09-05 06:28:14.845833
CHEMBL408466,ChEMBL_CHEMBL408466,,high,,,,medium,,medium,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845859,2025-09-05 06:28:14.845859
CHEMBL275268,ChEMBL_CHEMBL275268,,high,,,,high,,high,medium,,False,False,False,True,0,[],chembl_bioactivity,2025-09-05 06:28:14.845890,2025-09-05 06:28:14.845890
CHEMBL276178,ChEMBL_CHEMBL276178,,low,,,,low,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845919,2025-09-05 06:28:14.845919
CHEMBL12750,ChEMBL_CHEMBL12750,,low,,,,low,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845947,2025-09-05 06:28:14.845947
CHEMBL12861,ChEMBL_CHEMBL12861,,medium,,,,medium,,low,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.845975,2025-09-05 06:28:14.845975
CHEMBL422214,ChEMBL_CHEMBL422214,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.846002,2025-09-05 06:28:14.846002
CHEMBL13290,RO-053061,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.846029,2025-09-05 06:28:14.846029
CHEMBL273903,ChEMBL_CHEMBL273903,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.846055,2025-09-05 06:28:14.846055
CHEMBL13196,ChEMBL_CHEMBL13196,,medium,,,,medium,,medium,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.846080,2025-09-05 06:28:14.846080
CHEMBL13091,ChEMBL_CHEMBL13091,,medium,,,,medium,,high,low,,False,False,False,False,0,[],chembl_bioactivity,2025-09-05 06:28:14.846106,2025-09-05 06:28:14.846106
